event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
DEPARTURE,2024-03-24 01:11:00,,2024-03-24 01:11:30,3,,,true,4,87975,2024-03-24 01:14:00,false,AUTOMATIC,, 3,88,false,629W731823,false,LATE,22720000,88,87975,true,DOWN,DOWN,DEPARTURE,87980,D
ARRIVAL,,,2024-03-24 01:11:00,3,,,false,1,00000,2024-03-24 01:14:00,false,AUTOMATIC,,,80,false,895L74M124,false,LATE,24648005,80,89461,true,,,ARRIVAL,89472,
DEPARTURE,2024-03-24 01:14:00,,2024-03-24 01:14:30,0,,,true,6,87031,2024-03-24 01:14:00,false,AUTOMATIC,, 2,84,false,872N77M024,false,ON TIME,24672404,84,87031,true,DOWN,DOWN,DEPARTURE,87026,
ARRIVAL,2024-03-24 01:17:00,,2024-03-24 01:16:30,1,,,true,2,87219,2024-03-24 01:15:00,false,AUTOMATIC,,15,88,false,871A80M124,false,EARLY,24747000,88,87219,true,UP,UP,ARRIVAL,87222,
DEPARTURE,,,2024-03-24 00:01:00,73,,,false,2,00000,2024-03-24 01:14:00,false,AUTOMATIC,,,25,false,845C96M923,false,LATE,25397003,25,84095,true,DOWN,DOWN,DEPARTURE,84096,L
DEPARTURE,2024-03-24 01:14:00,,2024-03-24 01:14:30,0,,,false,5,00000,2024-03-24 01:14:00,false,AUTOMATIC,, 3,88,false,542V78M024,false,ON TIME,21723000,88,53501,true,DOWN,DOWN,DEPARTURE,53401,S
DEPARTURE,,,,0,,,false,,,2024-03-24 01:14:00,false,AUTOMATIC,,,84,false,872Z941024,true,OFF ROUTE,24672104,84,87152,,,,DEPARTURE,,
DEPARTURE,,,2024-03-24 01:03:00,11,,,false,2,00000,2024-03-24 01:14:00,false,AUTOMATIC,,,84,false,872U81M024,false,LATE,24671105,84,87140,true,UP,UP,DEPARTURE,87141,
ARRIVAL,2024-03-24 01:21:00,,2024-03-24 01:21:00,3,,,true,,87028,2024-03-24 01:18:00,false,AUTOMATIC,,,84,true,875A78M024,false,EARLY,24676004,84,87028,true,UP,UP,DESTINATION,,
DEPARTURE,2024-03-24 01:13:00,,2024-03-24 01:13:30,0,,,true,5,87106,2024-03-24 01:13:00,false,AUTOMATIC,, 2,84,false,872C81M024,false,ON TIME,24672104,84,87106,true,DOWN,DOWN,DEPARTURE,87104,
ARRIVAL,2024-03-24 01:16:00,,2024-03-24 01:15:30,0,,,true,1,52084,2024-03-24 01:15:00,false,AUTOMATIC,, 5,30,false,879I04M124,false,ON TIME,22218000,30,52084,true,UP,UP,ARRIVAL,52082,U
DEPARTURE,2024-03-24 01:12:00,,2024-03-24 01:12:30,1,,,false,3,00000,2024-03-24 01:13:00,false,AUTOMATIC,, 2,80,false,872S78M024,false,LATE,24604004,80,88480,true,DOWN,DOWN,DEPARTURE,88499,
ARRIVAL,2024-03-24 01:16:00,,2024-03-24 01:15:30,0,,,false,1,00000,2024-03-24 01:15:00,false,AUTOMATIC,, 2,80,false,892R79M124,false,ON TIME,24605004,80,89743,true,DOWN,DOWN,ARRIVAL,89742,
DEPARTURE,2024-03-24 01:13:00,,2024-03-24 01:13:30,1,,,true,2,87161,2024-03-24 01:14:00,false,AUTOMATIC,, 2,84,false,872K77M024,false,LATE,24671405,84,87161,true,DOWN,DOWN,DEPARTURE,87162,
ARRIVAL,2024-03-24 01:15:00,,2024-03-24 01:15:00,0,,,false,1,00000,2024-03-24 01:15:00,false,AUTOMATIC,, 2,84,false,872K77M024,false,ON TIME,24671405,84,87162,true,DOWN,DOWN,ARRIVAL,87159,
DEPARTURE,2024-03-24 01:16:00,,2024-03-24 01:16:00,2,,,true,5,51001,2024-03-24 01:14:00,false,AUTOMATIC,, 3,79,false,515S27M124,false,EARLY,25936005,79,51001,true,UP,UP,DEPARTURE,51003,C
ARRIVAL,2024-03-24 01:17:00,,2024-03-24 01:17:00,2,,,true,5,87568,2024-03-24 01:15:00,false,AUTOMATIC,, 3,30,false,529I05M024,false,EARLY,22215003,30,87568,true,DOWN,DOWN,ARRIVAL,87572,
ARRIVAL,2024-03-24 00:43:00,,2024-03-24 00:42:30,33,,,true,1,87637,2024-03-24 01:15:00,false,AUTOMATIC,, 1,88,false,872N80M024,false,LATE,24782000,88,87637,true,DOWN,DOWN,ARRIVAL,87700,
DEPARTURE,,,2024-03-24 01:01:30,13,,,true,2,88479,2024-03-24 01:14:00,false,AUTOMATIC,,,80,false,872M66M024,false,LATE,24652005,80,88479,true,DOWN,DOWN,DEPARTURE,88490,T
DEPARTURE,2024-03-24 01:20:00,,2024-03-24 01:20:30,6,,,true,2,87214,2024-03-24 01:14:00,false,AUTOMATIC,, 2,84,false,872S821024,false,EARLY,24671205,84,87214,true,UP,UP,DEPARTURE,87286,
ARRIVAL,,,2024-03-24 01:15:30,1,,,false,1,00000,2024-03-24 01:16:00,false,AUTOMATIC,,,84,false,861A03M024,false,LATE,24632104,84,87024,true,,,ARRIVAL,87021,
ARRIVAL,2024-03-24 01:16:00,,2024-03-24 01:16:00,1,,,true,2,88481,2024-03-24 01:15:00,false,AUTOMATIC,, 5,80,false,882S80M024,false,EARLY,24655005,80,88481,true,DOWN,DOWN,ARRIVAL,88468,
DEPARTURE,,,2024-03-24 01:08:30,6,,,true,2,54238,2024-03-24 01:14:00,false,AUTOMATIC,,,88,false,545E49M124,false,LATE,22788002,88,54238,true,DOWN,DOWN,DEPARTURE,54202,2
DEPARTURE,2024-03-24 01:04:00,,2024-03-24 01:04:00,10,,,true,3,87131,2024-03-24 01:14:00,false,AUTOMATIC,, 5,84,false,872O79M024,false,LATE,24671505,84,87131,true,DOWN,DOWN,DEPARTURE,87134,
ARRIVAL,2024-03-24 01:16:00,,2024-03-24 01:16:00,1,,,false,1,00000,2024-03-24 01:15:00,false,AUTOMATIC,, 2,21,false,522H74M923,false,EARLY,21913000,21,47303,true,DOWN,DOWN,ARRIVAL,47250,
DEPARTURE,2024-03-24 01:03:00,,2024-03-24 01:03:00,11,,,true,3,87801,2024-03-24 01:14:00,false,AUTOMATIC,, 3,88,false,879W00M024,false,LATE,22721000,88,87801,true,UP,UP,DEPARTURE,87704,S
DEPARTURE,2024-03-24 01:15:00,,2024-03-24 01:15:00,0,,,true,6,74005,2024-03-24 01:15:00,false,AUTOMATIC,, 1,25,false,732R85M024,false,ON TIME,25506005,25,74005,true,DOWN,DOWN,DEPARTURE,74023,D
ARRIVAL,2024-03-24 00:54:00,,2024-03-24 00:53:30,22,,,true,1,51009,2024-03-24 01:15:00,false,AUTOMATIC,, 2,79,false,522D76M923,false,LATE,24936004,79,51009,true,DOWN,DOWN,ARRIVAL,51007,
DEPARTURE,2024-03-24 01:03:00,,2024-03-24 01:03:30,11,,,true,2,51013,2024-03-24 01:14:00,false,AUTOMATIC,, 3,79,false,522R74M923,false,LATE,27936004,79,51013,true,DOWN,DOWN,DEPARTURE,51011,D
DEPARTURE,2024-03-24 01:10:00,,2024-03-24 01:10:00,4,,,true,6,48501,2024-03-24 01:14:00,false,AUTOMATIC,, 2,21,false,471K981024,false,LATE,21899002,21,48501,true,DOWN,DOWN,DEPARTURE,48425,D
DEPARTURE,,,2024-03-24 01:03:30,12,,,true,2,87171,2024-03-24 01:15:00,false,AUTOMATIC,,,84,false,871F83M024,false,LATE,24673605,84,87171,true,DOWN,DOWN,DEPARTURE,87177,F
DEPARTURE,2024-03-24 01:11:00,,2024-03-24 01:11:00,3,,,true,3,50211,2024-03-24 01:14:00,false,AUTOMATIC,, 3,21,false,521F70M024,false,LATE,21939001,21,50211,true,DOWN,DOWN,DEPARTURE,50113,D
ARRIVAL,2024-03-24 01:17:00,,2024-03-24 01:15:00,1,,,true,,50328,2024-03-24 01:16:00,false,AUTOMATIC,, 6,33,true,739W64M024,false,LATE,21381901,33,50328,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,,,2024-03-24 01:13:30,2,,,false,9,00000,2024-03-24 01:15:00,false,AUTOMATIC,,,88,false,885C761024,false,LATE,24788005,88,88224,true,DOWN,DOWN,DEPARTURE,88248,
DEPARTURE,2024-03-24 01:15:00,,2024-03-24 01:15:00,0,,,true,1,52074,2024-03-24 01:15:00,false,AUTOMATIC,, 4,30,false,529I07M124,false,ON TIME,22215003,30,52074,true,DOWN,DOWN,DEPARTURE,52078,D
ARRIVAL,2024-03-24 01:10:00,,2024-03-24 01:10:00,3,,,true,,00000,2024-03-24 01:13:00,false,MANUAL,I8M,,05,true,886N311024,false,LATE,53790125,05,87246,true,,,DESTINATION,,
DEPARTURE,2024-03-24 01:13:00,,2024-03-24 01:13:00,2,,,false,2,00000,2024-03-24 01:15:00,false,AUTOMATIC,, 1,30,false,879I02M024,false,LATE,22218000,30,52049,true,UP,UP,DEPARTURE,52051,
ARRIVAL,2024-03-24 01:17:00,,2024-03-24 01:17:00,1,,,true,,70100,2024-03-24 01:16:00,false,AUTOMATIC,, 2,29,true,722N91M923,false,EARLY,22209000,29,70100,true,DOWN,DOWN,DESTINATION,,2
ARRIVAL,,,2024-03-24 01:22:00,6,,,true,6,73499,2024-03-24 01:16:00,false,AUTOMATIC,I36,,09,false,426X371W23,false,EARLY,54606571,09,73499,true,,,ARRIVAL,73425,
DEPARTURE,2024-03-24 01:24:00,,2024-03-24 01:24:00,9,,,true,2,72277,2024-03-24 01:15:00,false,AUTOMATIC,, 3,30,false,725D69M923,false,EARLY,22216001,30,72277,true,UP,UP,DEPARTURE,72271,
